datetime;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;casual;registered;count;Порядковый номер;;;
19.08.2011 03:00;3;0;1;1;26,24;29,545;78;0;2;1;3;3582;;;
04.09.2011 06:00;3;0;0;1;26,24;28,79;84;15,0013;0;3;3;3681;;;
08.09.2011 04:00;3;0;1;2;25,42;27,275;94;6,0032;0;3;3;3773;;;
09.09.2011 04:00;3;0;1;3;25,42;27,275;94;11,0014;0;3;3;3797;;;
04.10.2011 02:00;4;0;1;2;16,4;20,455;87;0;1;2;3;4130;;;
05.10.2011 02:00;4;0;1;1;18,86;22,725;82;11,0014;1;2;3;4154;;;
11.10.2011 03:00;4;0;1;2;21,32;25;88;7,0015;2;1;3;4299;;;
19.10.2011 04:00;4;0;1;3;20,5;24,24;94;12,998;0;3;3;4491;;;
19.10.2011 05:00;4;0;1;3;20,5;24,24;100;7,0015;0;3;3;4492;;;
07.11.2011 03:00;4;0;1;1;13,12;17,425;93;0;0;3;3;4658;;;
08.11.2011 03:00;4;0;1;1;13,12;17,425;87;0;0;3;3;4682;;;
10.11.2011 04:00;4;0;1;1;15,58;19,695;94;6,0032;1;2;3;4731;;;
17.11.2011 03:00;4;0;1;2;17,22;21,21;77;22,0028;0;3;3;4898;;;
02.12.2011 04:00;4;0;1;1;9,02;13,635;80;0;0;3;3;4995;;;
06.12.2011 02:00;4;0;1;2;18,86;22,725;87;12,998;0;3;3;5089;;;
06.12.2011 03:00;4;0;1;2;18,86;22,725;87;12,998;0;3;3;5090;;;
07.12.2011 03:00;4;0;1;3;18,86;22,725;100;15,0013;0;3;3;5114;;;
07.12.2011 05:00;4;0;1;3;18,86;22,725;100;11,0014;0;3;3;5116;;;
10.12.2011 04:00;4;0;0;2;10,66;13,635;65;7,0015;0;3;3;5187;;;
12.12.2011 04:00;4;0;1;1;7,38;12,12;74;0;0;3;3;5235;;;
13.12.2011 03:00;4;0;1;1;7,38;12,12;80;0;0;3;3;5258;;;
14.12.2011 03:00;4;0;1;1;11,48;15,91;65;0;0;3;3;5282;;;
15.12.2011 03:00;4;0;1;2;13,12;16,665;70;8,9981;1;2;3;5306;;;
18.12.2011 06:00;4;0;0;1;8,2;10,605;59;8,9981;0;3;3;5381;;;
19.12.2011 02:00;4;0;1;1;7,38;10,605;80;6,0032;0;3;3;5401;;;
19.12.2011 03:00;4;0;1;1;6,56;9,85;86;6,0032;0;3;3;5402;;;
03.01.2012 02:00;1;0;1;1;7,38;8,335;51;16,9979;0;3;3;5472;;;
04.01.2012 01:00;1;0;1;1;1,64;1,515;38;19,9995;0;3;3;5495;;;
06.01.2012 04:00;1;0;1;1;9,02;11,365;69;8,9981;0;3;3;5546;;;
09.01.2012 03:00;1;0;1;1;9,84;12,12;52;11,0014;0;3;3;5617;;;
12.01.2012 00:00;1;0;1;3;13,94;16,665;93;12,998;0;3;3;5685;;;
12.01.2012 01:00;1;0;1;3;14,76;17,425;93;12,998;0;3;3;5686;;;
12.01.2012 03:00;1;0;1;3;14,76;17,425;93;16,9979;0;3;3;5688;;;
13.01.2012 04:00;1;0;1;3;13,12;14,395;70;32,9975;1;2;3;5713;;;
14.01.2012 04:00;1;0;0;1;5,74;7,575;50;8,9981;0;3;3;5737;;;
16.01.2012 03:00;1;1;0;1;4,92;9,85;50;0;0;3;3;5784;;;
19.01.2012 02:00;1;0;1;1;5,74;7,575;50;8,9981;0;3;3;5854;;;
01.02.2012 03:00;1;0;1;1;18,04;21,97;44;12,998;0;3;3;5879;;;
06.02.2012 02:00;1;0;1;1;9,02;13,635;75;0;0;3;3;5998;;;
07.02.2012 04:00;1;0;1;2;12,3;16,665;70;0;0;3;3;6023;;;
12.02.2012 05:00;1;0;0;1;4,1;3,79;49;26,0027;0;3;3;6144;;;
14.02.2012 02:00;1;0;1;2;11,48;15,91;41;0;0;3;3;6189;;;
14.02.2012 03:00;1;0;1;2;10,66;15,15;52;0;0;3;3;6190;;;
15.02.2012 03:00;1;0;1;1;11,48;15,91;75;0;0;3;3;6214;;;
16.02.2012 04:00;1;0;1;3;12,3;15,91;70;6,0032;0;3;3;6239;;;
19.02.2012 04:00;1;0;0;2;11,48;12,88;41;26,0027;0;3;3;6311;;;
01.03.2012 03:00;1;0;1;1;18,86;22,725;94;15,0013;0;3;3;6334;;;
02.03.2012 03:00;1;0;1;1;13,12;15,91;57;12,998;0;3;3;6358;;;
06.03.2012 04:00;1;0;1;1;7,38;8,335;51;19,9995;0;3;3;6455;;;
07.03.2012 03:00;1;0;1;1;12,3;13,635;56;23,9994;1;2;3;6478;;;
07.03.2012 04:00;1;0;1;1;11,48;12,88;61;22,0028;0;3;3;6479;;;
08.03.2012 03:00;1;0;1;1;18,86;22,725;63;26,0027;0;3;3;6502;;;
12.03.2012 04:00;1;0;1;1;13,94;16,665;61;12,998;0;3;3;6598;;;
16.03.2012 03:00;1;0;1;2;16,4;20,455;87;19,0012;0;3;3;6693;;;
16.03.2012 04:00;1;0;1;2;16,4;20,455;87;16,9979;0;3;3;6694;;;
19.03.2012 04:00;1;0;1;1;18,04;21,97;94;0;0;3;3;6766;;;
03.04.2012 03:00;2;0;1;1;15,58;19,695;46;0;0;3;3;6836;;;
04.04.2012 03:00;2;0;1;1;18,04;21,97;58;6,0032;0;3;3;6860;;;
09.04.2012 03:00;2;0;1;1;18,04;21,97;30;11,0014;0;3;3;6980;;;
01.05.2012 03:00;2;0;1;2;20,5;24,24;77;0;1;2;3;7243;;;
10.05.2012 02:00;2;0;1;2;19,68;23,485;88;7,0015;0;3;3;7458;;;
10.05.2012 03:00;2;0;1;1;18,86;22,725;88;15,0013;0;3;3;7459;;;
17.05.2012 03:00;2;0;1;1;24,6;29,545;73;16,9979;0;3;3;7627;;;
10.07.2012 03:00;3;0;1;1;27,88;31,82;79;0;0;3;3;8371;;;
17.07.2012 03:00;3;0;1;1;29,52;34,09;66;0;0;3;3;8539;;;
14.08.2012 03:00;3;0;1;2;27,88;31,82;83;12,998;0;3;3;8923;;;
19.09.2012 02:00;3;0;1;2;22,14;25,76;64;22,0028;0;3;3;9498;;;
09.10.2012 03:00;4;0;1;3;14,76;16,665;87;19,0012;0;3;3;9715;;;
11.10.2012 03:00;4;0;1;1;17,22;21,21;47;19,9995;0;3;3;9763;;;
16.10.2012 02:00;4;0;1;1;18,04;21,97;67;8,9981;2;1;3;9882;;;
02.11.2012 03:00;4;0;1;1;12,3;15,15;70;11,0014;0;3;3;10003;;;
11.12.2012 03:00;4;0;1;3;14,76;16,665;76;19,0012;0;3;3;10674;;;
15.12.2012 05:00;4;0;0;2;10,66;15,15;75;0;0;3;3;10772;;;
17.12.2012 03:00;4;0;1;2;14,76;18,94;93;0;0;3;3;10818;;;
19.12.2012 02:00;4;0;1;1;11,48;15,15;65;6,0032;1;2;3;10865;;;
04.01.2011 05:00;1;0;1;1;4,92;7,575;68;7,0015;0;4;4;74;;;
06.01.2011 01:00;1;0;1;1;6,56;11,365;64;0;0;4;4;117;;;
06.01.2011 05:00;1;0;1;2;5,74;9,09;69;6,0032;0;4;4;120;;;
09.01.2011 03:00;1;0;0;1;4,1;3,79;46;27,9993;0;4;4;189;;;
13.01.2011 04:00;1;0;1;1;5,74;6,06;50;16,9979;0;4;4;282;;;
17.01.2011 23:00;1;1;0;3;6,56;6,82;86;19,0012;1;3;4;396;;;
02.02.2011 02:00;1;0;1;3;9,02;11,365;93;8,9981;4;0;4;457;;;
05.02.2011 06:00;1;0;0;3;8,2;12,88;100;0;0;4;4;531;;;
05.02.2011 07:00;1;0;0;3;9,02;12,88;93;6,0032;0;4;4;532;;;
08.02.2011 01:00;1;0;1;2;11,48;15,91;87;0;0;4;4;598;;;
11.02.2011 05:00;1;0;1;1;3,28;6,06;63;6,0032;0;4;4;670;;;
12.02.2011 04:00;1;0;0;1;4,92;8,335;74;6,0032;0;4;4;693;;;
15.02.2011 05:00;1;0;1;1;9,02;9,09;32;31,0009;0;4;4;764;;;
17.02.2011 03:00;1;0;1;1;13,94;16,665;53;12,998;3;1;4;809;;;
17.02.2011 04:00;1;0;1;1;13,12;15,91;57;12,998;3;1;4;810;;;
01.03.2011 02:00;1;0;1;1;9,84;10,605;65;26,0027;0;4;4;880;;;
02.03.2011 01:00;1;0;1;1;9,02;11,365;69;12,998;0;4;4;903;;;
02.03.2011 03:00;1;0;1;1;9,02;10,605;69;19,0012;3;1;4;905;;;
04.03.2011 01:00;1;0;1;2;7,38;9,09;64;12,998;0;4;4;951;;;
05.03.2011 06:00;1;0;0;2;12,3;14,395;100;15,0013;1;3;4;980;;;
07.03.2011 00:00;1;0;1;3;8,2;9,09;100;22,0028;0;4;4;1021;;;
08.03.2011 01:00;1;0;1;1;9,84;12,12;52;8,9981;0;4;4;1045;;;
09.03.2011 01:00;1;0;1;1;10,66;13,635;52;8,9981;0;4;4;1069;;;
12.03.2011 06:00;1;0;0;1;9,02;10,605;75;16,9979;2;2;4;1143;;;
01.04.2011 01:00;2;0;1;3;10,66;12,88;100;11,0014;0;4;4;1325;;;
01.04.2011 03:00;2;0;1;2;9,84;11,365;93;16,9979;0;4;4;1327;;;
05.04.2011 03:00;2;0;1;2;22,14;25,76;73;22,0028;1;3;4;1423;;;
06.04.2011 03:00;2;0;1;1;10,66;13,635;60;8,9981;0;4;4;1447;;;
10.04.2011 05:00;2;0;0;2;14,76;18,18;93;6,0032;0;4;4;1545;;;
10.04.2011 06:00;2;0;0;2;14,76;18,18;93;6,0032;0;4;4;1546;;;
11.04.2011 01:00;2;0;1;1;18,86;22,725;94;19,0012;1;3;4;1565;;;
16.04.2011 05:00;2;0;0;2;15,58;19,695;87;19,0012;1;3;4;1688;;;
03.05.2011 04:00;2;0;1;1;21,32;25;88;15,0013;3;1;4;1831;;;
04.05.2011 02:00;2;0;1;3;20,5;24,24;82;19,0012;0;4;4;1853;;;
05.05.2011 03:00;2;0;1;1;13,94;15,91;66;16,9979;0;4;4;1878;;;
09.05.2011 04:00;2;0;1;1;17,22;21,21;82;11,0014;0;4;4;1975;;;
10.05.2011 03:00;2;0;1;1;18,04;21,97;54;12,998;1;3;4;1998;;;
13.05.2011 03:00;2;0;1;2;20,5;24,24;88;8,9981;2;2;4;2070;;;
16.05.2011 03:00;2;0;1;1;20,5;24,24;94;11,0014;1;3;4;2142;;;
17.05.2011 03:00;2;0;1;3;22,14;25,76;94;16,9979;1;3;4;2166;;;
17.05.2011 04:00;2;0;1;3;22,14;25,76;94;16,9979;2;2;4;2167;;;
19.05.2011 03:00;2;0;1;1;19,68;23,485;100;0;1;3;4;2214;;;
01.06.2011 04:00;2;0;1;2;27,88;31,82;89;15,0013;0;4;4;2239;;;
02.06.2011 03:00;2;0;1;1;27,06;31,06;44;7,0015;0;4;4;2262;;;
07.06.2011 01:00;2;0;1;1;25,42;30,305;69;8,9981;2;2;4;2380;;;
10.06.2011 04:00;2;0;1;1;27,06;30,305;78;11,0014;0;4;4;2455;;;
13.06.2011 04:00;2;0;1;1;22,96;26,515;64;19,9995;1;3;4;2527;;;
15.06.2011 04:00;2;0;1;1;20,5;24,24;63;19,0012;0;4;4;2575;;;
16.06.2011 03:00;2;0;1;2;22,96;26,515;73;6,0032;0;4;4;2598;;;
04.07.2011 05:00;3;1;0;2;26,24;28,79;83;8,9981;1;3;4;2768;;;
07.07.2011 03:00;3;0;1;1;26,24;28,03;94;7,0015;2;2;4;2838;;;
07.07.2011 04:00;3;0;1;1;26,24;28,79;89;7,0015;0;4;4;2839;;;
11.07.2011 04:00;3;0;1;1;27,06;31,06;74;15,0013;0;4;4;2935;;;
13.07.2011 03:00;3;0;1;1;30,34;34,09;58;12,998;0;4;4;2982;;;
18.07.2011 04:00;3;0;1;1;26,24;29,545;78;11,0014;1;3;4;3103;;;
01.08.2011 03:00;3;0;1;1;28,7;33,335;79;11,0014;0;4;4;3150;;;
01.08.2011 04:00;3;0;1;1;27,06;30,305;83;8,9981;2;2;4;3151;;;
03.08.2011 03:00;3;0;1;2;31,16;34,85;55;6,0032;0;4;4;3198;;;
10.08.2011 03:00;3;0;1;1;28,7;32,575;58;11,0014;1;3;4;3366;;;
16.08.2011 02:00;3;0;1;1;25,42;29,545;73;15,0013;1;3;4;3509;;;
02.09.2011 04:00;3;0;1;1;24,6;28,03;83;6,0032;2;2;4;3631;;;
04.09.2011 04:00;3;0;0;1;26,24;28,79;83;11,0014;0;4;4;3679;;;
06.09.2011 04:00;3;0;1;2;22,14;25,76;94;19,9995;1;3;4;3726;;;
07.09.2011 04:00;3;0;1;3;22,96;26,515;94;11,0014;0;4;4;3750;;;
08.09.2011 01:00;3;0;1;3;25,42;27,275;94;7,0015;0;4;4;3771;;;
12.09.2011 04:00;3;0;1;1;22,14;25,76;94;7,0015;0;4;4;3868;;;
13.09.2011 03:00;3;0;1;1;23,78;27,275;83;0;2;2;4;3891;;;
16.09.2011 04:00;3;0;1;1;16,4;20,455;71;19,0012;1;3;4;3964;;;
03.10.2011 02:00;4;0;1;1;14,76;18,18;76;7,0015;0;4;4;4106;;;
13.10.2011 02:00;4;0;1;2;22,14;25,76;94;0;0;4;4;4346;;;
18.10.2011 04:00;4;0;1;2;18,04;21,97;94;7,0015;0;4;4;4468;;;
01.11.2011 02:00;4;0;1;2;14,76;17,425;81;11,0014;1;3;4;4513;;;
02.11.2011 04:00;4;0;1;1;12,3;16,665;87;0;0;4;4;4539;;;
03.11.2011 04:00;4;0;1;1;13,12;16,665;81;6,0032;1;3;4;4563;;;
08.11.2011 04:00;4;0;1;1;12,3;16,665;87;0;0;4;4;4683;;;
09.11.2011 03:00;4;0;1;1;13,12;17,425;93;0;0;4;4;4706;;;
09.11.2011 04:00;4;0;1;1;13,12;17,425;87;0;0;4;4;4707;;;
12.11.2011 05:00;4;0;0;1;9,02;12,88;75;6,0032;1;3;4;4780;;;
15.11.2011 03:00;4;0;1;2;22,14;25,76;68;22,0028;0;4;4;4850;;;
16.11.2011 04:00;4;0;1;2;18,04;21,97;100;15,0013;1;3;4;4875;;;
17.11.2011 04:00;4;0;1;2;16,4;20,455;62;27,9993;1;3;4;4899;;;
04.12.2011 05:00;4;0;0;1;10,66;15,15;81;0;2;2;4;5044;;;
04.12.2011 06:00;4;0;0;1;9,84;14,395;93;0;1;3;4;5045;;;
08.12.2011 02:00;4;0;1;1;11,48;13,635;65;15,0013;0;4;4;5137;;;
12.12.2011 02:00;4;0;1;1;8,2;12,88;69;0;0;4;4;5233;;;
13.12.2011 01:00;4;0;1;1;8,2;12,88;80;0;0;4;4;5256;;;
13.12.2011 04:00;4;0;1;1;8,2;12,88;80;0;0;4;4;5259;;;
14.12.2011 04:00;4;0;1;1;10,66;15,15;75;0;0;4;4;5283;;;
19.12.2011 04:00;4;0;1;1;6,56;9,09;86;8,9981;0;4;4;5403;;;
02.01.2012 04:00;1;1;0;1;11,48;12,88;45;22,0028;0;4;4;5450;;;
02.01.2012 05:00;1;1;0;1;11,48;12,88;45;22,0028;1;3;4;5451;;;
05.01.2012 02:00;1;0;1;1;8,2;11,365;51;6,0032;0;4;4;5520;;;
05.01.2012 03:00;1;0;1;1;8,2;12,88;61;0;0;4;4;5521;;;
06.01.2012 03:00;1;0;1;1;9,02;12,12;69;7,0015;1;3;4;5545;;;
09.01.2012 04:00;1;0;1;1;9,02;12,12;64;7,0015;0;4;4;5618;;;
10.01.2012 02:00;1;0;1;2;9,02;11,365;87;11,0014;2;2;4;5640;;;
10.01.2012 04:00;1;0;1;2;8,2;10,605;86;11,0014;0;4;4;5641;;;
11.01.2012 03:00;1;0;1;1;9,02;13,635;80;0;0;4;4;5664;;;
14.01.2012 05:00;1;0;0;1;5,74;7,575;50;8,9981;0;4;4;5738;;;
18.01.2012 03:00;1;0;1;2;18,04;21,97;51;32,9975;1;3;4;5831;;;
19.01.2012 03:00;1;0;1;1;4,92;7,575;54;7,0015;0;4;4;5855;;;
01.02.2012 01:00;1;0;1;1;18,04;21,97;41;19,0012;0;4;4;5877;;;
03.02.2012 03:00;1;0;1;1;11,48;12,88;56;19,9995;0;4;4;5927;;;
04.02.2012 05:00;1;0;0;1;9,84;12,88;81;6,0032;1;3;4;5953;;;
05.02.2012 05:00;1;0;0;3;10,66;12,88;81;12,998;0;4;4;5977;;;
05.02.2012 06:00;1;0;0;2;10,66;12,12;70;16,9979;0;4;4;5978;;;
07.02.2012 02:00;1;0;1;1;12,3;16,665;61;0;0;4;4;6021;;;
09.02.2012 03:00;1;0;1;1;9,02;10,605;80;19,0012;0;4;4;6070;;;
11.02.2012 04:00;1;0;0;3;9,84;11,365;87;15,0013;0;4;4;6119;;;
13.02.2012 02:00;1;0;1;1;5,74;6,82;46;12,998;0;4;4;6165;;;
15.02.2012 02:00;1;0;1;1;12,3;16,665;61;0;0;4;4;6213;;;
05.03.2012 02:00;1;0;1;1;9,84;12,12;48;8,9981;1;3;4;6429;;;
06.03.2012 02:00;1;0;1;1;8,2;9,85;44;15,0013;0;4;4;6453;;;
07.03.2012 02:00;1;0;1;1;12,3;14,395;56;19,0012;0;4;4;6477;;;
10.03.2012 04:00;1;0;0;1;9,84;10,605;41;23,9994;1;3;4;6551;;;
14.03.2012 03:00;1;0;1;1;19,68;23,485;72;12,998;1;3;4;6645;;;
16.03.2012 02:00;1;0;1;2;17,22;21,21;82;12,998;0;4;4;6692;;;
02.04.2012 04:00;2;0;1;1;16,4;20,455;76;32,9975;2;2;4;6813;;;
12.04.2012 02:00;2;0;1;1;13,12;15,15;61;19,0012;0;4;4;7050;;;
17.04.2012 02:00;2;0;1;1;22,96;26,515;83;7,0015;1;3;4;7170;;;
19.04.2012 03:00;2;0;1;2;17,22;21,21;77;0;1;3;4;7219;;;
19.04.2012 04:00;2;0;1;2;17,22;21,21;71;0;0;4;4;7220;;;
02.05.2012 04:00;2;0;1;1;22,14;25,76;88;0;2;2;4;7268;;;
04.05.2012 04:00;2;0;1;1;22,96;26,515;88;12,998;0;4;4;7316;;;
15.05.2012 02:00;2;0;1;2;22,96;26,515;88;8,9981;1;3;4;7578;;;
16.05.2012 04:00;2;0;1;1;22,14;25,76;94;8,9981;1;3;4;7604;;;
01.06.2012 03:00;2;0;1;2;25,42;29,545;73;6,0032;0;4;4;7699;;;
12.06.2012 04:00;2;0;1;3;24,6;27,275;88;11,0014;0;4;4;7964;;;
13.06.2012 02:00;2;0;1;1;25,42;28,79;83;8,9981;0;4;4;7986;;;
18.06.2012 03:00;2;0;1;2;21,32;25;83;15,0013;1;3;4;8107;;;
01.07.2012 04:00;3;0;0;1;28,7;33,335;79;12,998;0;4;4;8156;;;
10.07.2012 04:00;3;0;1;1;27,88;31,82;79;8,9981;0;4;4;8372;;;
18.07.2012 03:00;3;0;1;1;30,34;34,85;66;8,9981;2;2;4;8563;;;
01.08.2012 04:00;3;0;1;2;26,24;29,545;78;8,9981;1;3;4;8612;;;
15.08.2012 04:00;3;0;1;1;26,24;28,79;83;7,0015;0;4;4;8948;;;
16.08.2012 03:00;3;0;1;1;25,42;29,545;73;16,9979;0;4;4;8971;;;
03.09.2012 05:00;3;1;0;1;27,06;29,545;89;0;1;3;4;9117;;;
05.09.2012 03:00;3;0;1;1;28,7;33,335;79;19,0012;0;4;4;9163;;;
18.09.2012 02:00;3;0;1;3;24,6;25,76;94;12,998;0;4;4;9474;;;
15.10.2012 03:00;4;0;1;2;22,96;26,515;73;16,9979;2;2;4;9859;;;
17.10.2012 04:00;4;0;1;1;14,76;18,18;81;6,0032;0;4;4;9908;;;
05.11.2012 03:00;4;0;1;2;12,3;14,395;56;15,0013;1;3;4;10075;;;
06.11.2012 03:00;4;0;1;1;9,02;12,12;64;7,0015;0;4;4;10099;;;
12.11.2012 03:00;4;1;0;1;16,4;20,455;76;8,9981;1;3;4;10242;;;
12.11.2012 04:00;4;1;0;1;16,4;20,455;76;6,0032;1;3;4;10243;;;
04.12.2012 03:00;4;0;1;2;16,4;20,455;87;8,9981;1;3;4;10506;;;
10.12.2012 01:00;4;0;1;2;14,76;18,94;100;0;0;4;4;10648;;;
10.12.2012 03:00;4;0;1;2;15,58;19,695;94;7,0015;0;4;4;10650;;;
12.12.2012 04:00;4;0;1;1;10,66;15,15;60;0;0;4;4;10699;;;
03.01.2011 00:00;1;0;1;1;9,02;9,85;44;23,9994;0;5;5;48;;;
04.01.2011 00:00;1;0;1;1;6,56;9,09;55;7,0015;0;5;5;70;;;
07.01.2011 05:00;1;0;1;3;9,02;13,635;55;0;0;5;5;143;;;
08.01.2011 05:00;1;0;0;2;6,56;8,335;74;11,0014;0;5;5;167;;;
10.01.2011 00:00;1;0;1;1;4,92;6,06;50;19,0012;2;3;5;210;;;
12.01.2011 05:00;1;0;1;1;5,74;7,575;86;11,0014;0;5;5;259;;;
14.01.2011 01:00;1;0;1;1;4,1;6,06;54;11,0014;0;5;5;303;;;
15.01.2011 04:00;1;0;0;2;6,56;11,365;59;0;0;5;5;329;;;
17.01.2011 06:00;1;1;0;2;7,38;9,09;43;12,998;0;5;5;379;;;
03.02.2011 01:00;1;0;1;1;8,2;7,575;44;35,0008;0;5;5;480;;;
07.02.2011 01:00;1;0;1;1;9,02;13,635;75;0;1;4;5;574;;;
13.02.2011 06:00;1;0;0;2;8,2;10,605;69;8,9981;2;3;5;718;;;
15.02.2011 01:00;1;0;1;1;12,3;12,12;42;51,9987;0;5;5;761;;;
16.02.2011 05:00;1;0;1;1;8,2;9,85;47;12,998;0;5;5;787;;;
02.03.2011 05:00;1;0;1;1;9,02;10,605;69;15,0013;0;5;5;907;;;
06.03.2011 07:00;1;0;0;3;17,22;21,21;100;30,0026;0;5;5;1004;;;
11.03.2011 02:00;1;0;1;3;13,94;17,425;100;7,0015;2;3;5;1116;;;
18.03.2011 03:00;1;0;1;1;14,76;17,425;71;12,998;1;4;5;1280;;;
02.04.2011 04:00;2;0;0;1;9,84;12,12;70;11,0014;0;5;5;1352;;;
02.04.2011 05:00;2;0;0;2;9,84;12,12;75;11,0014;1;4;5;1353;;;
03.04.2011 05:00;2;0;0;1;11,48;13,635;65;15,0013;1;4;5;1377;;;
05.04.2011 02:00;2;0;1;2;22,14;25,76;73;22,0028;0;5;5;1422;;;
05.04.2011 05:00;2;0;1;3;18,86;22,725;94;19,9995;0;5;5;1425;;;
06.04.2011 02:00;2;0;1;1;9,84;12,12;70;8,9981;0;5;5;1446;;;
09.04.2011 05:00;2;0;0;2;12,3;14,395;93;15,0013;0;5;5;1521;;;
10.04.2011 04:00;2;0;0;2;14,76;18,18;93;7,0015;3;2;5;1544;;;
13.04.2011 05:00;2;0;1;3;15,58;19,695;94;16,9979;1;4;5;1616;;;
16.04.2011 04:00;2;0;0;2;14,76;17,425;87;15,0013;1;4;5;1687;;;
19.04.2011 04:00;2;0;1;1;18,86;22,725;67;6,0032;1;4;5;1759;;;
03.05.2011 02:00;2;0;1;2;22,96;26,515;78;16,9979;0;5;5;1829;;;
05.05.2011 02:00;2;0;1;1;13,94;15,91;66;15,0013;1;4;5;1877;;;
07.05.2011 04:00;2;0;0;1;16,4;20,455;82;7,0015;1;4;5;1927;;;
08.05.2011 05:00;2;0;0;2;18,04;21,97;77;0;0;5;5;1952;;;
10.05.2011 02:00;2;0;1;1;18,04;21,97;58;8,9981;1;4;5;1997;;;
12.05.2011 03:00;2;0;1;1;18,04;21,97;88;8,9981;0;5;5;2046;;;
13.05.2011 04:00;2;0;1;3;20,5;24,24;88;11,0014;2;3;5;2071;;;
14.05.2011 04:00;2;0;0;2;20,5;24,24;82;11,0014;1;4;5;2095;;;
19.05.2011 04:00;2;0;1;1;19,68;23,485;94;0;2;3;5;2215;;;
03.06.2011 03:00;2;0;1;1;22,14;25,76;49;15,0013;0;5;5;2286;;;
06.06.2011 03:00;2;0;1;1;23,78;27,275;88;0;2;3;5;2358;;;
07.06.2011 02:00;2;0;1;1;24,6;29,545;73;6,0032;3;2;5;2381;;;
07.06.2011 04:00;2;0;1;1;23,78;27,275;83;8,9981;2;3;5;2383;;;
16.06.2011 02:00;2;0;1;1;24,6;31,06;56;6,0032;1;4;5;2597;;;
18.06.2011 04:00;2;0;0;1;24,6;27,275;88;6,0032;1;4;5;2647;;;
03.07.2011 04:00;3;0;0;3;27,88;31,82;65;6,0032;3;2;5;2743;;;
05.07.2011 04:00;3;0;1;1;27,06;31,06;69;11,0014;1;4;5;2791;;;
06.07.2011 02:00;3;0;1;1;28,7;33,335;79;6,0032;1;4;5;2813;;;
10.07.2011 04:00;3;0;0;1;27,06;31,06;69;6,0032;0;5;5;2911;;;
13.07.2011 02:00;3;0;1;1;31,16;34,85;55;0;2;3;5;2981;;;
13.07.2011 04:00;3;0;1;1;30,34;34,09;58;16,9979;0;5;5;2983;;;
19.07.2011 04:00;3;0;1;1;29,52;34,09;70;8,9981;1;4;5;3127;;;
02.08.2011 03:00;3;0;1;1;27,06;31,06;74;12,998;0;5;5;3174;;;
07.08.2011 05:00;3;0;0;1;28,7;33,335;89;12,998;1;4;5;3296;;;
10.08.2011 04:00;3;0;1;1;28,7;32,575;54;8,9981;1;4;5;3367;;;
11.08.2011 04:00;3;0;1;1;26,24;31,06;57;11,0014;1;4;5;3391;;;
12.08.2011 04:00;3;0;1;1;25,42;31,06;53;8,9981;0;5;5;3415;;;
15.08.2011 04:00;3;0;1;1;24,6;28,03;83;8,9981;1;4;5;3487;;;
16.08.2011 04:00;3;0;1;1;26,24;30,305;69;19,9995;0;5;5;3511;;;
17.08.2011 03:00;3;0;1;1;26,24;29,545;78;0;1;4;5;3534;;;
17.08.2011 04:00;3;0;1;1;26,24;30,305;73;0;0;5;5;3535;;;
07.09.2011 01:00;3;0;1;3;22,14;25,76;94;16,9979;2;3;5;3747;;;
14.09.2011 02:00;3;0;1;1;24,6;28,03;83;0;1;4;5;3914;;;
15.09.2011 02:00;3;0;1;1;25,42;29,545;73;7,0015;0;5;5;3938;;;
17.09.2011 04:00;3;0;0;1;18,86;22,725;72;8,9981;1;4;5;3988;;;
17.09.2011 05:00;3;0;0;1;18,86;22,725;72;11,0014;2;3;5;3989;;;
19.09.2011 03:00;3;0;1;2;20,5;24,24;77;8,9981;1;4;5;4035;;;
01.10.2011 05:00;4;0;0;2;18,04;21,97;62;19,9995;1;4;5;4061;;;
05.10.2011 04:00;4;0;1;1;18,04;21,97;88;0;1;4;5;4156;;;
06.10.2011 03:00;4;0;1;1;18,04;21,97;67;15,0013;1;4;5;4179;;;
06.10.2011 04:00;4;0;1;1;18,04;21,97;62;19,0012;0;5;5;4180;;;
07.10.2011 02:00;4;0;1;1;17,22;21,21;88;0;0;5;5;4202;;;
07.10.2011 04:00;4;0;1;1;16,4;20,455;87;7,0015;0;5;5;4204;;;
11.10.2011 02:00;4;0;1;2;21,32;25;94;8,9981;1;4;5;4298;;;
11.10.2011 04:00;4;0;1;2;21,32;25;88;8,9981;0;5;5;4300;;;
17.10.2011 04:00;4;0;1;1;21,32;25;59;11,0014;2;3;5;4444;;;
18.10.2011 02:00;4;0;1;1;18,04;21,97;94;6,0032;1;4;5;4466;;;
03.11.2011 03:00;4;0;1;1;13,94;16,665;81;8,9981;1;4;5;4562;;;
06.11.2011 05:00;4;0;0;1;9,84;12,12;87;8,9981;0;5;5;4636;;;
09.11.2011 02:00;4;0;1;1;13,12;17,425;93;0;0;5;5;4705;;;
10.11.2011 02:00;4;0;1;2;15,58;19,695;94;0;0;5;5;4729;;;
13.11.2011 05:00;4;0;0;1;13,94;16,665;61;11,0014;2;3;5;4804;;;
14.11.2011 04:00;4;0;1;1;18,04;21,97;67;15,0013;0;5;5;4827;;;
16.11.2011 01:00;4;0;1;3;18,86;22,725;94;6,0032;0;5;5;4872;;;
16.11.2011 03:00;4;0;1;2;18,86;22,725;94;7,0015;2;3;5;4874;;;
